address,unique_sender_nodes_count,unique_receiver_nodes_count,unique_sender_total_amount,unique_receiver_total_amount,cycle_tx_count,bidirectional_counterparties,closeness_centrality,betweenness_centrality,pagerank,degree_centrality,in_neighbor_count,out_neighbor_count,total_in_tx_count,total_out_tx_count,total_in_amount,total_out_amount,avg_in_amount,avg_out_amount,total_in_gas_used,total_out_gas_used,avg_in_gas_used,avg_out_gas_used,active_days,tx_per_day,amount_per_day,recv_gas_efficiency,send_gas_efficiency,first_tx_time,last_tx_time
0x94be8aeb7d74c583ee0a43fd608a609d225a262d,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.630728596391874e-05,0.00025135101168782207,1,1,1,1,2177.0,2177.0,2177.0,2177.0,54186,32286,54186.0,32286.0,2,1.0,2177.0,0.040176429335990846,0.06742860682648825,1624017475,1634915916
0x94c8f4c81f8f8a33fab73e845de1acf82d6ed696,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606075079904366e-05,0.00025135101168782207,1,0,2,0,39.0,0.0,19.5,0.0,91148,0,45574.0,0.0,1,2.0,39.0,0.0004278755430728047,0.0,1603778278,1603788652
0x94cd80a6b676fcdcbeb70848f84c2e64002943e3,0,0,0.0,0.0,0,0,0.2810525262823093,0.0,3.621950201724151e-05,0.00012567550584391103,1,0,1,0,1417.0,0.0,1417.0,0.0,54174,0,54174.0,0.0,1,1.0,1417.0,0.026156458817883116,0.0,1624082627,1624082627
0x94db5935e2b4f1344d598423badae151748021a6,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.718287767908243e-05,0.00025135101168782207,1,1,1,1,10066.0,10066.0,10066.0,10066.0,54186,32286,54186.0,32286.0,2,1.0,10066.0,0.18576754143136603,0.31177600198228334,1626689871,1634915916
0x94dffb63d5a26d52b1bb11bbdc99dcd563b75961,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.615212164232145e-05,0.00025135101168782207,1,1,1,1,860.0,860.0,860.0,860.0,54186,32286,54186.0,32286.0,2,1.0,860.0,0.01587125825859078,0.026636932416527287,1623950746,1634915916
0x94e3d85e01e58f35dda7a53c634241487ae0f78c,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603850287,1603850287
0x94e6937f59398101122aa102f0ea0e93d09f91e4,0,0,0.0,0.0,2,0,0.3717724295298593,2.244901428235216e-06,0.00011002754722065427,0.00025135101168782207,1,1,1,1,345698.0,345698.0,345698.0,345698.0,53098,51337,53098.0,51337.0,1,2.0,691396.0,6.510565369693774,6.733895630831564,1610955250,1610955873
0x94ed45e13f195eb6087057b039525835a19b4eca,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.613823789818085e-05,0.00025135101168782207,1,1,1,1,736.0,736.0,736.0,736.0,54186,32286,54186.0,32286.0,2,1.0,736.0,0.013582844277119551,0.022796258440190793,1623883022,1634915916
0x94f796fa5cf1a2b0e7e4fed2c940dd63c8b6c57c,0,0,0.0,0.0,0,0,0.29842795150363066,0.0,3.613700627571677e-05,0.00012567550584391103,1,0,1,0,725.0,0.0,725.0,0.0,54186,0,54186.0,0.0,1,1.0,725.0,0.013379839811021296,0.0,1689660407,1689660407
0x950489e27f18a9c1ac8d707a95443acfe3e75155,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.884377655474094e-05,0.00025135101168782207,1,1,1,1,24900.0,24900.0,24900.0,24900.0,54186,32286,54186.0,32286.0,2,1.0,24900.0,0.4595282914405935,0.7712321129901505,1625786983,1634915916
0x9506efddf9b9bc8775c7bb02c2435c68128edf16,0,0,0.0,0.0,2,0,0.29888906120823394,0.00011385458631127851,4.7366268109176665e-05,0.00025135101168782207,1,1,1,1,101017.0,101017.0,101017.0,101017.0,53098,38098,53098.0,38098.0,1,2.0,202034.0,1.9024633696184414,2.6515040159588428,1616738215,1616744413
0x950714753b78c880b75d19c6f869a8187e4f63f4,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.705825987885269e-05,0.00025135101168782207,1,1,1,1,8953.0,8953.0,8953.0,8953.0,54186,32286,54186.0,32286.0,2,1.0,8953.0,0.16522718045251542,0.27730285572694047,1624855166,1634915916
0x950888de4940c1fd285563f0c435fb9dba9cfe62,0,0,0.0,0.0,2,0,0.3717724295298593,2.244901428235216e-06,3.908404574406223e-05,0.00025135101168782207,1,1,1,1,14152.0,14152.0,14152.0,14152.0,53086,51325,53086.0,51325.0,1,2.0,28304.0,0.2665862939381381,0.2757330735509011,1615615734,1615647928
0x95166ab810e815f15bb6e223811a5b223ebdcfe7,0,0,0.0,0.0,3,0,0.3711634799307604,1.105635166104868e-06,3.609737042550893e-05,0.0003770265175317331,1,1,2,1,371.0,371.0,185.5,371.0,91248,32286,45624.0,32286.0,3,1.0,247.33333333333334,0.0040658425390145535,0.011491048751780957,1623930177,1634915916
0x9517a0ddb9effba63a9187168bdde7611adf988f,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606075079904366e-05,0.00025135101168782207,1,0,2,0,39.0,0.0,19.5,0.0,91148,0,45574.0,0.0,1,2.0,39.0,0.0004278755430728047,0.0,1603778372,1603788661
0x95185e0e90cd77091eaa781893b23b2dcbafe413,0,0,0.0,0.0,0,0,0.21298193348623684,0.0,4.073976093154683e-05,0.00012567550584391103,1,0,1,0,18000.0,0.0,18000.0,0.0,53086,0,53086.0,0.0,1,1.0,18000.0,0.3390724484798252,0.0,1615857198,1615857198
0x9518a35a7efe110725a1abe8baebfe0e25440581,0,0,0.0,0.0,2,0,0.3455933260342711,1.4488537926678518e-05,3.6065922728566665e-05,0.00025135101168782207,1,1,1,1,80.0,80.0,80.0,80.0,53074,38074,53074.0,38074.0,1,2.0,160.0,0.001507329389154765,0.0021011714030572046,1603845714,1603866071
0x952106d601957db3a2f7da3b5d2660e259839252,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.830589343497126e-05,0.00025135101168782207,1,1,1,1,20096.0,20096.0,20096.0,20096.0,54186,32286,54186.0,32286.0,2,1.0,20096.0,0.3708707046100469,0.6224369695843399,1624851276,1634916004
0x9522c7d7ec77ed96e958c317ae1875bcac57ecec,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,4.611796275898677e-05,0.00025135101168782207,1,1,1,1,89868.0,89868.0,89868.0,89868.0,54198,32298,54198.0,32298.0,2,1.0,89868.0,1.6581423668770066,2.782463310421698,1627478124,1634916004
0x9525c3e083b02c667233614c6ee7d2cea00d4c14,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.8848746725417534e-05,0.00025135101168782207,1,1,1,1,24180.0,24180.0,24180.0,24180.0,54186,32286,54186.0,32286.0,2,1.0,24180.0,0.4462407263868896,0.7489314253856161,1623558632,1634916004
0x952e13e3ee29d87e0e76aca3f8993e5b8fd6f652,0,0,0.0,0.0,2,0,0.3455933260342711,3.532387413088242e-05,3.606087694366617e-05,0.00025135101168782207,1,1,1,1,40.0,40.0,40.0,40.0,53074,39174,53074.0,39174.0,2,1.0,40.0,0.0007536646945773825,0.001021085413794864,1603847992,1623838530
0x952e4d5d51aa1512c81c19bc54163b4d9e4cb400,0,0,0.0,0.0,4,0,0.37421068411628233,4.849511745832344e-06,6.10034384379444e-05,0.0005027020233756441,2,1,2,2,216948.0,216948.0,108474.0,108474.0,106160,46184,53080.0,23092.0,4,1.0,108474.0,2.043594574227581,4.697470985622727,1615856800,1617700158
0x95318aa61e55a295b0cd0a9506dba5b96f886e3e,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603847220,1603847220
0x953cd53fbe944732f1ad6c827c1005c5d17f0f36,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603850365,1603850365
0x95402473005c622cda4ba9c53217058aaf7be44b,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.688840794448745e-05,0.00025135101168782207,1,1,1,1,7436.0,7436.0,7436.0,7436.0,54174,32286,54174.0,32286.0,2,1.0,7436.0,0.1372614169158637,0.23031654587127548,1623402948,1634916004
0x954f3aa35f1f703d51c56ab2b7459ea9cc91b865,0,0,0.0,0.0,3,0,0.2880341833724528,5.073662471018765e-07,3.6065922728566665e-05,0.0003770265175317331,1,1,2,1,80.0,80.0,40.0,80.0,91148,23062,45574.0,23062.0,1,3.0,160.0,0.0008776934216878045,0.003468909895065476,1603844436,1603854087
0x9563478181cdd4d6f5e84b43099c9bb9422b0ca3,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603847437,1603847437
0x9563a51cbe076695e57cfbea95096f7ad5ed0314,0,0,0.0,0.0,3,0,0.3718770215764283,3.7438765797275023e-06,3.7934523122851386e-05,0.0003770265175317331,1,1,2,1,16265.0,16265.0,8132.5,16265.0,91272,32286,45636.0,32286.0,3,1.0,10843.333333333334,0.17820361118415287,0.5037787276218795,1624816772,1634916004
0x95749982fd938b6f63196bce934fee40d80e8f97,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.654310579182931e-05,0.00025135101168782207,1,1,1,1,4352.0,4352.0,4352.0,4352.0,54174,32274,54174.0,32274.0,2,1.0,4352.0,0.08033373943219994,0.1348453863791287,1624598080,1634916004
0x95788a17a7c3ab1d4de371058171179854bbefa0,0,0,0.0,0.0,2,0,0.3717724295298593,2.244901428235216e-06,4.0371550489662105e-05,0.00025135101168782207,1,1,1,1,20169.0,20169.0,20169.0,20169.0,53086,51325,53086.0,51325.0,1,2.0,40338.0,0.37993067852164414,0.39296639064783245,1610956120,1610956844
0x957d14263f6c51b3ed09434682f0d81a6939ece2,0,1,0.0,95200.0,4,0,0.23910944674727871,8.232591587820374e-06,5.659641145690549e-05,0.0005027020233756441,1,1,2,2,95200.0,95200.0,47600.0,47600.0,411729,61184,205864.5,30592.0,1,4.0,190400.0,0.23122005008148563,1.5559623430962344,1614839354,1614839863
0x9580ee6df4f8efbbde730693a9cfb42c7f3ab768,0,0,0.0,0.0,2,0,0.36446032990949345,0.0002485956564782275,3.843888524725511e-05,0.00025135101168782207,1,1,1,1,600000.0,600000.0,600000.0,600000.0,53098,23098,53098.0,23098.0,1,2.0,1200000.0,11.299860635052168,25.97627500216469,1603335629,1603405380
0x95878cab7372bfee299e25797c481ce000adbfd9,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53062,0,53062.0,0.0,1,1.0,40.0,0.0007538351362557008,0.0,1603850715,1603850715
0x958d6dfe5504559275d02feb7db617dcae54d250,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.9174471369667245e-05,0.00025135101168782207,1,1,1,1,27000.0,27000.0,27000.0,27000.0,53086,22086,53086.0,22086.0,2,1.0,27000.0,0.5086086727197378,1.2224938875305624,1617175087,1621143230
0x959236df0082e02797f6970fa8817a092570cc5a,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.6067027726621e-05,0.00025135101168782207,1,1,1,1,100.0,100.0,100.0,100.0,54162,32274,54162.0,32274.0,2,1.0,100.0,0.0018463129131125143,0.003098469356138068,1623634235,1634916004
0x959427308a9f8848d3ac88dbba9232557cdb526b,0,0,0.0,0.0,2,0,0.3717724295298593,2.244901428235216e-06,3.617694262394925e-05,0.00025135101168782207,1,1,1,1,566.0,566.0,566.0,566.0,53086,66325,53086.0,66325.0,1,2.0,1132.0,0.010661944768865615,0.008533735393893705,1617865491,1617867046
0x9595c4480457e846d4ca42f04ab4f47d803fcc5c,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.90885335280583e-05,0.00025135101168782207,1,1,1,1,27086.0,27086.0,27086.0,27086.0,54186,32286,54186.0,32286.0,2,1.0,27086.0,0.49987081533975564,0.8389394784116955,1624894976,1634916004
0x959bbd437d17674bad68f53e565c761edd15b101,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.769970106548979e-05,0.00025135101168782207,1,1,1,1,14232.0,14232.0,14232.0,14232.0,54186,32286,54186.0,32286.0,2,1.0,14232.0,0.26265086922821396,0.4408102583162981,1624000681,1634916004
0x95adff946bee2f28558efcee0746d37b4b3cf7a5,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.606738167806532e-05,0.00025135101168782207,1,1,1,1,100.0,100.0,100.0,100.0,54174,32274,54174.0,32274.0,2,1.0,100.0,0.001845903939159006,0.003098469356138068,1624429870,1634916004
0x95b0721a9030cacad0806e236bfb71d3479c2675,0,0,0.0,0.0,3,1,0.3718770215764283,3.7438765797275023e-06,9.523910849782894e-05,0.0003770265175317331,2,1,2,1,400702.0,400702.0,200351.0,400702.0,91296,32298,45648.0,32298.0,3,1.0,267134.6666666667,4.389042236242552,12.406402873242925,1624834880,1634641128
0x95b9810fd4000efc4b2ff8e05f6000af8d2186d1,0,1,0.0,80.0,3,0,0.3455933260342711,6.891335030209134e-05,3.6065922728566665e-05,0.0003770265175317331,1,1,2,1,80.0,80.0,40.0,80.0,91100,38074,45550.0,38074.0,2,1.5,80.0,0.0008781558726673985,0.0021011714030572046,1603778157,1603885366
0x95bac371f8c0463e44c6c61de74eda3d6ee385a5,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606075079904366e-05,0.00025135101168782207,1,0,2,0,39.0,0.0,19.5,0.0,91148,0,45574.0,0.0,1,2.0,39.0,0.0004278755430728047,0.0,1603778016,1603787567
0x95cbeafa4b2d5fe18eb284e1b767d68d450bf56e,25,0,54282641.0,0.0,529,0,0.37250581180595027,0.0035648610938945123,0.0014785004019464145,0.06648234259142893,30,1,497,32,63232476.0,63232476.0,127228.32193158954,1976014.875,18503898,750324,37231.18309859155,23447.625,82,6.451219512195122,1542255.512195122,3.4172516515168856,84.2735618212932,1603335629,1634641128
0x95e0211736c1b751976299a7cbe05e84e16426ab,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603844563,1603844563
0x95e55d54fa26e51c987c1abda146fd825c1a4b08,0,0,0.0,0.0,2,0,0.3455933260342711,6.11113683487915e-06,3.6065922728566665e-05,0.00025135101168782207,1,1,1,1,80.0,80.0,80.0,80.0,53074,23074,53074.0,23074.0,1,2.0,160.0,0.001507329389154765,0.003467105833405565,1603848089,1603849838
0x95ec7aa51040a853b28781705441fd235878e097,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.697294203179514e-05,0.00025135101168782207,1,1,1,1,8191.0,8191.0,8191.0,8191.0,54186,32286,54186.0,32286.0,2,1.0,8191.0,0.15116450743734544,0.25370129467880814,1624867364,1634916004
0x95f712789228ff9edf1e88c7039015f0d5fe4d42,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603850839,1603850839
0x95fa54a22c4778aa8dfcbe8b65ba140e184f0dfd,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603850875,1603850875
0x960c261f09713a17ebddf5e7d80b4140d5fe36f8,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.8125404761143464e-05,0.00025135101168782207,1,1,1,1,18484.0,18484.0,18484.0,18484.0,54186,32286,54186.0,32286.0,2,1.0,18484.0,0.3411213228509209,0.5725082078919655,1624851555,1634916004
0x960ea49a901b80010ec3f8be54d13df0c23525f8,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.6374821376963814e-05,0.00025135101168782207,1,1,1,1,2849.0,2849.0,2849.0,2849.0,54186,32286,54186.0,32286.0,2,1.0,2849.0,0.05257815671944783,0.08824258192405376,1625197598,1634916004
0x9617615277787ef1d79941f15c18eaca011ca83b,0,1,0.0,12621.0,2,0,0.3070825585302392,4.427113383175324e-06,3.746894998778592e-05,0.00025135101168782207,1,1,1,1,12621.0,12621.0,12621.0,12621.0,54186,49386,54186.0,49386.0,1,2.0,25242.0,0.23291994242055145,0.2555582553760175,1629626537,1629626773
0x961bf211ac1af4e9881cc56d50b7e55c80de043f,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603847524,1603847524
0x96294e1caadf0bda7100fa0594058b51f7eaf535,0,0,0.0,0.0,2,0,0.28152141272044895,6.247602650336453e-05,3.6683370872314875e-05,0.00025135101168782207,1,1,1,1,5433.0,5433.0,5433.0,5433.0,53074,23086,53074.0,23086.0,2,1.0,5433.0,0.10236650714097298,0.23533743394264922,1616759115,1616918295
0x963535db7219251fe564db23f2d022255f7f454a,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,4.257492082684857e-05,0.00025135101168782207,1,1,1,1,58224.0,58224.0,58224.0,58224.0,54186,32286,54186.0,32286.0,2,1.0,58224.0,1.0745210940095227,1.8033822709533545,1624924715,1634916004
0x963af42df651ab5f38fabdcc88e1edde726415de,1,0,52169.0,0.0,2,0,0.36317525593737926,0.00020762237659430958,6.682814339419535e-05,0.00025135101168782207,1,1,1,1,52169.0,52169.0,52169.0,52169.0,38086,23086,38086.0,23086.0,1,2.0,104338.0,1.369768418841569,2.2597678246556354,1609234163,1609237017
0x963f162c821bc52d70702a0a1f1d06d3475817cb,0,0,0.0,0.0,2,1,0.3619983221123962,0.0,4.072439997038243e-05,0.00025135101168782207,1,1,1,1,21818.0,21818.0,21818.0,21818.0,53086,23086,53086.0,23086.0,2,1.0,21818.0,0.41099348227404586,0.9450749371913714,1605964644,1606551421
0x9653cb4a5a9747be0c3cec3d41fcf5fa0ba235b9,0,0,0.0,0.0,2,0,0.23223393865949718,2.207860310894189e-06,3.615142521486752e-05,0.00025135101168782207,1,1,1,1,90000.0,90000.0,90000.0,90000.0,53098,23098,53098.0,23098.0,2,1.0,90000.0,1.6949790952578252,3.8964412503247035,1603241688,1614215444
0x9668d9efac93d50d5b74687e9fe9a4c7afe6a452,4,0,160.0,0.0,6,0,0.3456535732909343,0.0003115629428136107,0.0001589797142795143,0.0007540530350634662,5,1,5,1,200.0,200.0,40.0,200.0,145370,23074,29074.0,23074.0,1,6.0,400.0,0.0013757996835660727,0.008667764583513912,1603847756,1603861094
0x966cb19c9e00e00e3847061f3671cbe45fafc8ef,0,0,0.0,0.0,0,0,0.29842795150363066,0.0,3.664477062795564e-05,0.00012567550584391103,1,0,1,0,5260.0,0.0,5260.0,0.0,54174,0,54174.0,0.0,1,1.0,5260.0,0.09709454719976372,0.0,1667956919,1667956919
0x967d48b0649915b020338cbfb40f4cdd3a11a9b8,0,0,0.0,0.0,3,0,0.3711634799307604,1.105635166104868e-06,4.6035779950928714e-05,0.0003770265175317331,1,1,2,1,89134.0,89134.0,44567.0,89134.0,91284,32298,45642.0,32298.0,2,1.5,89134.0,0.9764471320275185,2.7597374450430365,1625011681,1634916004
0x9683ecea20500ab63d8d3c19496d4adc0bdaaac9,0,0,0.0,0.0,3,0,0.37421068411628233,4.849511745832344e-06,3.801731421314517e-05,0.0003770265175317331,2,1,2,1,17043.0,17043.0,8521.5,17043.0,91172,23086,45586.0,23086.0,2,1.5,17043.0,0.1869323915237134,0.7382396257472061,1617142312,1618124505
0x968e7346c687feea2528b1051c3e5022f565ae46,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.609087641615284e-05,0.00025135101168782207,1,1,1,1,313.0,313.0,313.0,313.0,54186,32286,54186.0,32286.0,2,1.0,313.0,0.005776399808068505,0.009694604472526791,1626584578,1634916004
0x9694a9cfa05bd40c64744f95be535729b90f21c5,0,0,0.0,0.0,3,0,0.3455933260342711,9.128076178231639e-06,3.607084236884465e-05,0.0003770265175317331,1,1,2,1,119.0,119.0,59.5,119.0,91148,23074,45574.0,23074.0,2,1.5,119.0,0.001305568964760609,0.005157319927190778,1603778494,1603862043
0x9697371dffc6120ce8a3522c5b354b2ab3ea7fdd,0,0,0.0,0.0,2,0,0.2880341833724528,5.073662471018765e-07,3.606087694366617e-05,0.00025135101168782207,1,1,1,1,40.0,40.0,40.0,40.0,53074,23062,53074.0,23062.0,1,2.0,80.0,0.0007536646945773825,0.001734454947532738,1603850325,1603863412
0x96a2d177182da752a4cb1a9499416441774ffe38,1,0,320.0,0.0,4,0,0.3296351304721732,0.0002458683971855523,0.0001453382769721318,0.0005027020233756441,1,1,3,1,320.0,240.0,106.66666666666667,240.0,99222,51313,33074.0,51313.0,1,4.0,560.0,0.0032250912096107717,0.004677177323485277,1610955052,1610975303
0x96c3d4d11ba22db494536c445aa05bde965abdba,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606075079904366e-05,0.00025135101168782207,1,0,2,0,39.0,0.0,19.5,0.0,91148,0,45574.0,0.0,2,1.0,19.5,0.0004278755430728047,0.0,1603778675,1603843805
0x96cdf2233d057035977d077b1c8f0835de339a0d,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.8205460221309024e-05,0.00025135101168782207,1,1,1,1,19199.0,19199.0,19199.0,19199.0,54186,32286,54186.0,32286.0,2,1.0,19199.0,0.35431661314730745,0.5946540296103574,1624842112,1634916004
0x96d98989300f2678971af76d442c571b7fba5450,0,0,0.0,0.0,2,0,0.2816313781172717,2.1331961212351995e-05,6.433190034450135e-05,0.00025135101168782207,1,1,1,1,123932.0,123932.0,123932.0,123932.0,53098,51337,53098.0,51337.0,1,2.0,247864.0,2.334023880372142,2.414087305452208,1613970304,1614001242
0x96e53382343e7e596a33da5efc334961ebe39ea0,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,4.8170741509581575e-05,0.00025135101168782207,1,1,1,1,108202.0,108202.0,108202.0,108202.0,54198,32298,54198.0,32298.0,2,1.0,108202.0,1.9964205321229567,3.350114558176977,1624856522,1634641128
0x96eaa7e483373f2a1e94083bf0007226b38407fb,0,1,0.0,40.0,2,0,0.3455933260342711,6.891335030209134e-05,3.606087694366617e-05,0.00025135101168782207,1,1,1,1,40.0,40.0,40.0,40.0,53062,38074,53062.0,38074.0,2,1.0,40.0,0.0007538351362557008,0.0010505857015286023,1603850715,1604196361
0x96ead65e2a9604d1b522e3599f362db519344d01,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.919893168711178e-05,0.00025135101168782207,1,1,1,1,28072.0,28072.0,28072.0,28072.0,54186,32286,54186.0,32286.0,2,1.0,28072.0,0.5180673974827447,0.8694790311590163,1627428528,1634916004
0x96ecd487501e6b4a08f914224bd773e4afcf7411,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.670959875583795e-05,0.00025135101168782207,1,1,1,1,5839.0,5839.0,5839.0,5839.0,54186,32286,54186.0,32286.0,2,1.0,5839.0,0.107758461595246,0.18085238183732888,1624850637,1634916004
0x96ed2e1e770d40430a9572bc5a5be976c51bcc64,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.6065922728566665e-05,0.00025135101168782207,1,0,2,0,80.0,0.0,40.0,0.0,91148,0,45574.0,0.0,1,2.0,80.0,0.0008776934216878045,0.0,1603778278,1603788652
0x96fbbefeb54d94d6521613afc29780cac80139c6,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.76557087396127e-05,0.00025135101168782207,1,1,1,1,14289.0,14289.0,14289.0,14289.0,53086,32286,53086.0,32286.0,2,1.0,14289.0,0.26916701201823456,0.44257572941832374,1617182194,1634916004
0x9704fe15eae6c98b78a9ce58d1011ca8990533ac,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.60876294114748e-05,0.00025135101168782207,1,1,1,1,284.0,284.0,284.0,284.0,54186,32286,54186.0,32286.0,2,1.0,284.0,0.005241206215627653,0.00879638233289971,1624694108,1634946250
0x973f6e78bd220e5af5201127dc46ceafc04866e8,1,0,165.0,0.0,2,0,0.3295940339592108,0.00019452019109086384,6.679413659323868e-05,0.00025135101168782207,1,1,1,1,165.0,165.0,165.0,165.0,38074,51313,38074.0,51313.0,1,2.0,330.0,0.004333666018805484,0.0032155594098961277,1610955826,1610956368
0x975325e1e16b60703fa10c105dcdabed60b5b4ed,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,4.540429352388853e-05,0.00025135101168782207,1,1,1,1,83494.0,83494.0,83494.0,83494.0,54198,32298,54198.0,32298.0,2,1.0,83494.0,1.5405365511642497,2.5851136293268935,1624870715,1634946250
0x9753629b9585c0ba3f323fd636072a347f7b7b44,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603847659,1603847659
0x975a6c9955fb978c68959b33d2e5b73c74376da3,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.6298045548479034e-05,0.00025135101168782207,1,1,1,1,2097.0,2097.0,2097.0,2097.0,54186,32286,54186.0,32286.0,2,1.0,2097.0,0.03870003321891263,0.06495075264820666,1624013564,1634912887
0x9763d6413141e23a32d1459fe7cfde6a4cddcb36,1,0,756.0,0.0,2,0,0.23256080811542937,0.0,6.691869989226932e-05,0.00025135101168782207,1,1,1,1,756.0,756.0,756.0,756.0,49386,172048,49386.0,172048.0,2,1.0,756.0,0.015307982019195723,0.004394122570445457,1720308515,1720383179
0x976fae8a2cb6d57134d4b606be0aa05764385902,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.641736833481404e-05,0.00025135101168782207,1,1,1,1,3229.0,3229.0,3229.0,3229.0,54186,32286,54186.0,32286.0,2,1.0,3229.0,0.05959103827556934,0.10001238927089141,1623404308,1634946250
0x977058327378b15d88b1d1dcac0798b46d2f21cc,0,1,0.0,445000.0,2,0,0.2681754662595688,2.4372986321566846e-07,3.7679535322660186e-05,0.00025135101168782207,1,1,1,1,445000.0,445000.0,445000.0,445000.0,53098,38098,53098.0,38098.0,2,1.0,445000.0,8.380729970997024,11.68040317077012,1612954297,1614914091
0x977a9d78c5aa478d0e4e294d0038eb588115a26d,0,1,0.0,58123.0,2,0,0.2698268716755856,2.739743672268617e-06,3.611756686235243e-05,0.00025135101168782207,1,1,1,1,58123.0,58123.0,58123.0,58123.0,53074,38086,53074.0,38086.0,1,2.0,116246.0,1.0951313260730302,1.5260988289660242,1609228526,1609234515
0x977dfb1228d17d6e248338baab1b8862764c78f2,0,0,0.0,0.0,0,0,0.29842795150363066,0.0,3.6685078272234795e-05,0.00012567550584391103,1,0,1,0,5620.0,0.0,5620.0,0.0,54186,0,54186.0,0.0,1,1.0,5620.0,0.1037168272247444,0.0,1623895921,1623895921
